Timestamp,Voltage,Current,Linear Fit,Resistance
22.777172089,1.710623980,0.000779927,0.000779935,2193.312988281
22.777172089,2.033092976,0.000926961,0.000926960,2193.289306641
22.777172089,2.355535030,0.001073976,0.001073973,2193.284667969
22.777172089,2.677983046,0.001220995,0.001220988,2193.279296875
22.777172089,2.999905109,0.001367760,0.001367764,2193.297851562
26.566007614,0.099715382,0.000045461,0.000045462,2193.425048828
26.566007614,0.421972185,0.000192404,0.000192391,2193.158203125
26.566007614,0.744467676,0.000339427,0.000339428,2193.308593750
26.566007614,1.066259980,0.000486144,0.000486145,2193.301269531
26.566007614,1.388831019,0.000633206,0.000633216,2193.331054687
26.566007614,1.710621953,0.000779926,0.000779932,2193.313476562
26.566007614,2.033097029,0.000926956,0.000926960,2193.304443359
26.566007614,2.355530024,0.001073970,0.001073969,2193.292236328
26.566007614,2.677982092,0.001220989,0.001220987,2193.289306641
26.566007614,2.999881983,0.001367760,0.001367753,2193.281005859
30.338052750,0.099709921,0.000045462,0.000045462,2193.244628906
30.338052750,0.421980411,0.000192404,0.000192396,2193.197509766
30.338052750,0.744460821,0.000339430,0.000339426,2193.268798828
30.338052750,1.066262007,0.000486142,0.000486147,2193.314697266
30.338052750,1.388813019,0.000633204,0.000633209,2193.310791016
30.338052750,1.710641026,0.000779929,0.000779942,2193.330078125
30.338052750,2.033092976,0.000926959,0.000926959,2193.294189453
30.338052750,2.355542898,0.001073980,0.001073976,2193.283935547
30.338052750,2.677980900,0.001220996,0.001220987,2193.275878906
30.338052750,2.999900103,0.001367760,0.001367761,2193.294189453
34.093490601,0.099719562,0.000045463,0.000045463,2193.446533203
34.093490601,0.421989888,0.000192405,0.000192398,2193.235351562
34.093490601,0.744467318,0.000339432,0.000339427,2193.274414062
34.093490601,1.066264033,0.000486145,0.000486146,2193.303955078
34.093490601,1.388826966,0.000633205,0.000633214,2193.330566406
34.093490601,1.710626006,0.000779930,0.000779934,2193.307861328
34.093490601,2.033098936,0.000926955,0.000926962,2193.308105469
34.093490601,2.355530024,0.001073972,0.001073970,2193.288085937
34.093490601,2.677989960,0.001220995,0.001220991,2193.284912109
34.093490601,2.999890089,0.001367762,0.001367757,2193.283691406
37.862709045,0.099713959,0.000045463,0.000045463,2193.281250000
37.862709045,0.421983302,0.000192408,0.000192397,2193.166992187
37.862709045,0.744466424,0.000339430,0.000339428,2193.281982422
37.862709045,1.066272020,0.000486145,0.000486151,2193.319091797
37.862709045,1.388831019,0.000633206,0.000633217,2193.333007812
37.862709045,1.710631967,0.000779929,0.000779937,2193.319091797
37.862709045,2.033092976,0.000926960,0.000926959,2193.291992187
37.862709045,2.355545044,0.001073976,0.001073976,2193.293945312
37.862709045,2.677979946,0.001220995,0.001220985,2193.276855469
37.862709045,2.999906063,0.001367763,0.001367763,2193.293701172
41.642253876,0.099709861,0.000045463,0.000045460,2193.213867187
41.642253876,0.421987087,0.000192407,0.000192398,2193.197998047
41.642253876,0.744464219,0.000339429,0.000339427,2193.282714844
41.642253876,1.066274047,0.000486144,0.000486152,2193.328613281
41.642253876,1.388826966,0.000633207,0.000633215,2193.322998047
41.642253876,1.710628033,0.000779928,0.000779936,2193.315673828
41.642253876,2.033102989,0.000926959,0.000926964,2193.305175781
41.642253876,2.355532885,0.001073978,0.001073971,2193.278564453
41.642253876,2.677989006,0.001220993,0.001220991,2193.287841797
41.642253876,2.999888897,0.001367761,0.001367756,2193.284423828
45.433441162,0.099713981,0.000045463,0.000045464,2193.304931641
45.433441162,0.421981812,0.000192404,0.000192397,2193.203613281
45.433441162,0.744474471,0.000339432,0.000339432,2193.292968750
45.433441162,1.066262960,0.000486147,0.000486147,2193.292968750
45.433441162,1.388821959,0.000633205,0.000633213,2193.321533203
45.433441162,1.710630059,0.000779928,0.000779936,2193.318359375
45.433441162,2.033101082,0.000926960,0.000926962,2193.298828125
45.433441162,2.355526924,0.001073976,0.001073967,2193.277099609
45.433441162,2.677992105,0.001220993,0.001220990,2193.290283203
45.433441162,2.999907970,0.001367762,0.001367763,2193.296875000
